"","r","area","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"17971",54,4,"mod2",NA,NA,NA,NA,8.47542355965705,0.661759207583738,12.8074131232766,2.33329090836257e-08,0.72
"18988",57,4,"mod2",NA,NA,NA,NA,7.94778515490956,0.901420427474086,8.81695700770887,1.0097727275507e-05,0.72
"19666",59,4,"mod2",NA,NA,NA,NA,5.8546327071849,0.809282254868707,7.23435201002242,4.89812158583298e-05,0.72
"20005",60,4,"mod2",NA,NA,NA,NA,7.88085481792505,1.04163389273698,7.5658586696113,3.44697427391017e-05,0.72
"20344",61,4,"mod2",NA,NA,NA,NA,7.82556548114533,1.20267167732974,6.50681780294369,0.000331998691601711,0.72
"20683",62,4,"mod2",NA,NA,NA,NA,8.65760587735327,0.721714383970039,11.9958893291403,2.14947153346795e-06,0.72
"21361",64,4,"mod2",NA,NA,NA,NA,11.2540264964766,2.95586967080571,3.80734868239606,0.0189833318545469,0.72
"21700",65,4,"mod2",NA,NA,NA,NA,7.44898514692965,0.847042823346242,8.79410691126859,2.19611442100306e-05,0.72
"22039",66,4,"mod2",NA,NA,NA,NA,8.76450749370296,1.0624808272873,8.24909708354956,0.000171565563097893,0.72
"22378",67,4,"mod2",NA,NA,NA,NA,7.36659664728428,1.5870854964148,4.64158778082547,0.00353461322903285,0.72
"22717",68,4,"mod2",NA,NA,NA,NA,8.10251181979419,1.61774841776102,5.00851166401272,0.00243165849133551,0.72
"23395",70,4,"mod2",NA,NA,NA,NA,7.04854178646246,0.997741956765249,7.06449371871093,0.000105639561548401,0.72
"23734",71,4,"mod2",NA,NA,NA,NA,7.59413327047115,0.970965807203759,7.82121596263122,5.13644897725038e-05,0.72
"24073",72,4,"mod2",NA,NA,NA,NA,8.92875895887392,1.91911812065281,4.65253225571998,0.00556940655593293,0.72
"24412",73,4,"mod2",NA,NA,NA,NA,8.98021643033351,2.21258247472984,4.05870358863346,0.0153651052247695,0.72
"24751",74,4,"mod2",NA,NA,NA,NA,6.72569964166482,0.984034296877109,6.83482238679,0.000133023272754309,0.72
"25090",75,4,"mod2",NA,NA,NA,NA,8.1719217066555,1.00858480739974,8.10236446821336,8.40342391034286e-05,0.72
"25429",76,4,"mod2",NA,NA,NA,NA,7.74900623210327,1.31918419953845,5.87408963419546,0.00107775271213008,0.72
"26446",79,4,"mod2",NA,NA,NA,NA,7.77835852344166,0.80379803690365,9.67700612134494,4.69958049253966e-06,0.72
"26785",80,4,"mod2",NA,NA,NA,NA,6.96352356417142,0.943269479070523,7.38232680976079,1.39044446146941e-05,0.72
"27463",82,4,"mod2",NA,NA,NA,NA,5.83493165829736,0.91113503009177,6.404025161572,0.000208237796418906,0.72
"29158",87,4,"mod2",NA,NA,NA,NA,7.39158302445425,0.948749593192569,7.79086818849784,2.73345924925402e-05,0.72
"29497",88,4,"mod2",NA,NA,NA,NA,7.75021582541944,1.12215532757711,6.90654460657707,0.00012370917697731,0.72
"29836",89,4,"mod2",NA,NA,NA,NA,6.7548074522996,1.16567286399327,5.79477112400085,0.00215604766308811,0.72
"30175",90,4,"mod2",NA,NA,NA,NA,6.75397100597182,0.916351166257473,7.37050516731063,4.23390119659446e-05,0.72
"30514",91,4,"mod2",NA,NA,NA,NA,7.282169176501,0.986711974041194,7.38023797023161,4.19034590987219e-05,0.72
"30853",92,4,"mod2",NA,NA,NA,NA,5.76897613447837,0.798619570278535,7.22368490477428,9.0338235778856e-05,0.72
"31192",93,4,"mod2",NA,NA,NA,NA,7.59105295056097,0.813606137946475,9.33013235337756,1.42087508263096e-05,0.72
"31531",94,4,"mod2",NA,NA,NA,NA,7.23063159101188,0.73501667796952,9.83737078046509,4.10079465727505e-06,0.72
"31870",95,4,"mod2",NA,NA,NA,NA,9.5157760271004,1.12351459809326,8.46965054414942,1.39931592813108e-05,0.72
"32209",96,4,"mod2",NA,NA,NA,NA,8.62067253049268,1.54188296067702,5.59100317621219,0.00139235284888201,0.72
"32548",97,4,"mod2",NA,NA,NA,NA,8.19592971485319,1.40692746225494,5.82541028925345,0.00112554064864976,0.72
"32887",98,4,"mod2",NA,NA,NA,NA,7.53921117705687,1.75917214197598,4.285658576078,0.00782128773770192,0.72
"33226",99,4,"mod2",NA,NA,NA,NA,7.93770996996623,0.964825809248248,8.22709124681372,1.76870965592685e-05,0.72
"33565",100,4,"mod2",NA,NA,NA,NA,7.79307295805769,0.964948396052409,8.07615514978733,2.05195508238507e-05,0.72
"5",1,5,"mod2",NA,NA,NA,NA,6.87749030688596,0.959323655924267,7.16910321601504,5.25619223847902e-05,0.73
"344",2,5,"mod2",NA,NA,NA,NA,6.86377706056581,0.769644869926236,8.91810928490129,4.49216360010191e-06,0.73
"683",3,5,"mod2",NA,NA,NA,NA,7.77507699661754,1.01355599292544,7.67108778487531,5.90005184096501e-05,0.73
"1022",4,5,"mod2",NA,NA,NA,NA,7.68715681777501,0.982355406371577,7.82522981796197,2.63953186091637e-05,0.73
"1700",6,5,"mod2",NA,NA,NA,NA,7.22332868981053,0.8272540567926,8.73169328152534,1.0929142047623e-05,0.73
"2039",7,5,"mod2",NA,NA,NA,NA,8.58017313430558,2.03711005863327,4.21193400815181,0.0135650898477925,0.73
"2378",8,5,"mod2",NA,NA,NA,NA,9.89967228338499,1.5614537079065,6.34003572008412,0.000720888757132612,0.73
"2717",9,5,"mod2",NA,NA,NA,NA,6.89358046788277,1.27142529899624,5.42193117702241,0.00162982686788235,0.73
"3395",11,5,"mod2",NA,NA,NA,NA,7.31522412973745,0.945118837362355,7.74000457990324,5.53489825566783e-05,0.73
"3734",12,5,"mod2",NA,NA,NA,NA,8.71786064676798,1.39192285925696,6.2631780121937,0.000418778987537209,0.73
"4751",15,5,"mod2",NA,NA,NA,NA,8.10707988655585,0.968018449858531,8.37492290331929,7.86639896933496e-06,0.73
"5090",16,5,"mod2",NA,NA,NA,NA,7.58123491311008,0.750378066296257,10.103220301374,1.44664865328687e-06,0.73
"5768",18,5,"mod2",NA,NA,NA,NA,8.34583625155016,0.742690462911075,11.2373009595916,1.00163041583174e-07,0.73
"6107",19,5,"mod2",NA,NA,NA,NA,8.18687047969723,1.25690945001379,6.51349266218614,0.000329923599482287,0.73
"6446",20,5,"mod2",NA,NA,NA,NA,8.03012956627637,0.819752120848508,9.79580212365239,9.0820662344194e-07,0.73
"6785",21,5,"mod2",NA,NA,NA,NA,9.06386063276503,1.32825700718216,6.82387563834023,0.000247779135003081,0.73
"7463",23,5,"mod2",NA,NA,NA,NA,8.70863418123251,1.73993558842573,5.00514745440203,0.00408666978740097,0.73
"8819",27,5,"mod2",NA,NA,NA,NA,7.05542691433533,0.866303922202276,8.14428601038694,1.00650067400897e-05,0.73
"9158",28,5,"mod2",NA,NA,NA,NA,9.51375625854964,1.63356800730459,5.82391196204158,0.00112704947981658,0.73
"9497",29,5,"mod2",NA,NA,NA,NA,7.47710853938308,0.642789621983245,11.6322794949822,3.91260212615712e-07,0.73
"9836",30,5,"mod2",NA,NA,NA,NA,8.07585295155167,1.63310690814313,4.94508529189559,0.00259067969752909,0.73
"10175",31,5,"mod2",NA,NA,NA,NA,8.05412054680732,0.9825002248957,8.19757628825207,1.82053032116332e-05,0.73
"10853",33,5,"mod2",NA,NA,NA,NA,7.05404847976047,0.819481313907917,8.60794304890412,1.22728421799641e-05,0.73
"11531",35,5,"mod2",NA,NA,NA,NA,7.31543539483539,1.10390204533011,6.62688816075866,0.000164711826619443,0.73
"11870",36,5,"mod2",NA,NA,NA,NA,7.59135410584439,0.904938679504684,8.38880498510628,3.09830902182795e-05,0.73
"12548",38,5,"mod2",NA,NA,NA,NA,7.19138416227103,1.07664079687899,6.67946466743383,0.000155977464727274,0.73
"12887",39,5,"mod2",NA,NA,NA,NA,6.77067018438297,1.24142204679722,5.45396322052664,0.000951968943570088,0.73
"13226",40,5,"mod2",NA,NA,NA,NA,7.15974774010662,1.48864406090144,4.80957666654787,0.00484263019076995,0.73
"13565",41,5,"mod2",NA,NA,NA,NA,9.40378220460718,1.1533765948803,8.15326255652269,0.000183101998489809,0.73
"13904",42,5,"mod2",NA,NA,NA,NA,7.73885367469723,0.860148370092264,8.99711485108914,8.56047432726677e-06,0.73
"14243",43,5,"mod2",NA,NA,NA,NA,6.59755589835627,0.747830069573099,8.82226613610562,4.85570517268824e-05,0.73
"14582",44,5,"mod2",NA,NA,NA,NA,8.16798918842281,1.27773468736884,6.3925549405273,0.000210799157449566,0.73
"14921",45,5,"mod2",NA,NA,NA,NA,7.69687867109798,0.927098233719006,8.30211771650384,1.64412821922677e-05,0.73
"15260",46,5,"mod2",NA,NA,NA,NA,7.0469089410685,1.17017796592656,6.02208309014662,0.00031554152466439,0.73
"15938",48,5,"mod2",NA,NA,NA,NA,8.22593909721776,0.89081487036242,9.23417353133217,1.62918988684262e-06,0.73
"16277",49,5,"mod2",NA,NA,NA,NA,7.19490276611098,0.700672757842706,10.2685635848942,5.66936673381816e-07,0.73
"16616",50,5,"mod2",NA,NA,NA,NA,8.89014583396065,1.2483432366516,7.12155565308021,9.98472149699973e-05,0.73
"16955",51,5,"mod2",NA,NA,NA,NA,7.18765922205495,0.862571283542374,8.33282925039766,8.22509696114838e-06,0.73
"17294",52,5,"mod2",NA,NA,NA,NA,6.59952165237065,0.901825278578134,7.31796037340604,4.47777238448176e-05,0.73
"17633",53,5,"mod2",NA,NA,NA,NA,6.88617633106642,1.17457964185081,5.8626729816428,0.000377322463672204,0.73
"17972",54,5,"mod2",NA,NA,NA,NA,8.53900631538745,0.715206727550896,11.9392141970306,5.11735079827335e-08,0.73
"18989",57,5,"mod2",NA,NA,NA,NA,8.80096102849419,0.875647653213419,10.0508018221676,1.51738422432818e-06,0.73
"19667",59,5,"mod2",NA,NA,NA,NA,5.92930773349729,0.809838029867437,7.32159705375637,4.46040756933852e-05,0.73
"20345",61,5,"mod2",NA,NA,NA,NA,8.13056198394385,1.1772263291026,6.90654106431835,0.00022997376350089,0.73
"20684",62,5,"mod2",NA,NA,NA,NA,8.65760587735327,0.721714383970039,11.9958893291403,2.14947153346795e-06,0.73
"21362",64,5,"mod2",NA,NA,NA,NA,9.26629912369295,1.95618854705793,4.73691512897838,0.00516422916392969,0.73
"21701",65,5,"mod2",NA,NA,NA,NA,7.28164685850592,0.810830901360521,8.98047527084598,8.69106654410289e-06,0.73
"22040",66,5,"mod2",NA,NA,NA,NA,8.76450749370296,1.0624808272873,8.24909708354956,0.000171565563097893,0.73
"22379",67,5,"mod2",NA,NA,NA,NA,7.27930794529172,1.3627883494553,5.34148090435408,0.00107403188407929,0.73
"23396",70,5,"mod2",NA,NA,NA,NA,6.63872828304262,0.782634261542185,8.48254236910223,1.38220842226619e-05,0.73
"23735",71,5,"mod2",NA,NA,NA,NA,7.87881132647144,0.641199771920289,12.2876078119549,9.11581230799365e-08,0.73
"24413",73,5,"mod2",NA,NA,NA,NA,8.98021643033351,2.21258247472984,4.05870358863346,0.0153651052247695,0.73
"24752",74,5,"mod2",NA,NA,NA,NA,7.32386138991275,0.949134132661076,7.71636077334921,5.65726744902694e-05,0.73
"25091",75,5,"mod2",NA,NA,NA,NA,7.83073386525097,0.744206448800887,10.5222601576059,9.94944684720404e-07,0.73
"25430",76,5,"mod2",NA,NA,NA,NA,7.3685048434896,1.28455817282137,5.73621732311711,0.00121951978869793,0.73
"26108",78,5,"mod2",NA,NA,NA,NA,7.77955184712401,1.05037545869231,7.40644860154037,4.07547136533521e-05,0.73
"26447",79,5,"mod2",NA,NA,NA,NA,7.82673653091268,0.498737232074395,15.6931065650723,2.26341880572533e-08,0.73
"26786",80,5,"mod2",NA,NA,NA,NA,6.68490533998403,0.835406137559885,8.00198255606523,6.51684459156191e-06,0.73
"27464",82,5,"mod2",NA,NA,NA,NA,6.04229890500232,0.821304677466479,7.35695177536466,4.29538196818287e-05,0.73
"27803",83,5,"mod2",NA,NA,NA,NA,7.55825234306352,1.29576068643505,5.83306193974607,0.000641550485348652,0.73
"29159",87,5,"mod2",NA,NA,NA,NA,7.19516590718205,0.739223924979101,9.73340508072093,9.67818369482406e-07,0.73
"29498",88,5,"mod2",NA,NA,NA,NA,7.75021582541944,1.12215532757711,6.90654460657707,0.00012370917697731,0.73
"29837",89,5,"mod2",NA,NA,NA,NA,7.05168612440845,1.3625361274885,5.17541222000953,0.00353884380451476,0.73
"30176",90,5,"mod2",NA,NA,NA,NA,6.75397100597182,0.916351166257473,7.37050516731063,4.23390119659446e-05,0.73
"30515",91,5,"mod2",NA,NA,NA,NA,6.86491871193645,0.841680935617683,8.15620078990919,9.93637457580876e-06,0.73
"30854",92,5,"mod2",NA,NA,NA,NA,5.76897613447837,0.798619570278535,7.22368490477428,9.0338235778856e-05,0.73
"31193",93,5,"mod2",NA,NA,NA,NA,7.6699696767481,0.773460799079507,9.9164297477986,3.83695575388982e-06,0.73
"31532",94,5,"mod2",NA,NA,NA,NA,7.24175396343436,0.789214340456872,9.17590265686525,7.28570226529389e-06,0.73
"32210",96,5,"mod2",NA,NA,NA,NA,8.62067253049268,1.54188296067702,5.59100317621219,0.00139235284888201,0.73
"32549",97,5,"mod2",NA,NA,NA,NA,8.19592971485319,1.40692746225494,5.82541028925345,0.00112554064864976,0.73
"32888",98,5,"mod2",NA,NA,NA,NA,7.78935889541435,1.77010245083587,4.40051302778327,0.00701850288785615,0.73
"33227",99,5,"mod2",NA,NA,NA,NA,8.00379800552667,0.967075607221885,8.27628982238436,1.68589274906954e-05,0.73
"33566",100,5,"mod2",NA,NA,NA,NA,7.71508133815813,0.886361107722096,8.70421916185549,5.58263191203644e-06,0.73
"6",1,6,"mod2",NA,NA,NA,NA,6.87749030688596,0.959323655924267,7.16910321601504,5.25619223847902e-05,0.69
"345",2,6,"mod2",NA,NA,NA,NA,6.86377706056581,0.769644869926236,8.91810928490129,4.49216360010191e-06,0.69
"684",3,6,"mod2",NA,NA,NA,NA,7.51343360800727,0.935039934889327,8.03541466803401,2.13669407547762e-05,0.69
"1701",6,6,"mod2",NA,NA,NA,NA,7.22332868981053,0.8272540567926,8.73169328152534,1.0929142047623e-05,0.69
"2718",9,6,"mod2",NA,NA,NA,NA,7.51477862380591,1.3485779720144,5.57237236537454,0.00141648657306428,0.69
"3396",11,6,"mod2",NA,NA,NA,NA,7.31522412973745,0.945118837362355,7.74000457990324,5.53489825566783e-05,0.69
"4074",13,6,"mod2",NA,NA,NA,NA,8.09194251613229,0.987484723646278,8.19449893488262,9.53486062401301e-06,0.69
"4752",15,6,"mod2",NA,NA,NA,NA,8.10707988655585,0.968018449858531,8.37492290331929,7.86639896933496e-06,0.69
"5091",16,6,"mod2",NA,NA,NA,NA,7.58123491311008,0.750378066296257,10.103220301374,1.44664865328687e-06,0.69
"5769",18,6,"mod2",NA,NA,NA,NA,8.34583625155016,0.742690462911075,11.2373009595916,1.00163041583174e-07,0.69
"6108",19,6,"mod2",NA,NA,NA,NA,8.00658618137912,1.30895165288967,6.11679290346869,0.000483029595467201,0.69
"6447",20,6,"mod2",NA,NA,NA,NA,8.03012956627637,0.819752120848508,9.79580212365239,9.0820662344194e-07,0.69
"6786",21,6,"mod2",NA,NA,NA,NA,8.39889110003013,1.07303313406594,7.82724301178381,0.000104755321687341,0.69
"7464",23,6,"mod2",NA,NA,NA,NA,7.35594189031585,1.13713769911727,6.46882246189365,0.000344093518323424,0.69
"8142",25,6,"mod2",NA,NA,NA,NA,8.25731133869212,0.874988816122677,9.43704786454598,1.30599341232253e-05,0.69
"8820",27,6,"mod2",NA,NA,NA,NA,7.12872146047097,0.86828503423425,8.21011670062685,9.37621679173651e-06,0.69
"9159",28,6,"mod2",NA,NA,NA,NA,9.20450672045324,1.23703183332578,7.44080020617318,7.32842861769049e-05,0.69
"9498",29,6,"mod2",NA,NA,NA,NA,7.49837740533152,0.732727779815137,10.2335104685444,5.86732059148275e-07,0.69
"9837",30,6,"mod2",NA,NA,NA,NA,8.83779912191925,1.43639865581637,6.15274811496976,0.000466282165644488,0.69
"10176",31,6,"mod2",NA,NA,NA,NA,7.80551064206075,1.08888967763246,7.16832090743301,5.26065548369472e-05,0.69
"10854",33,6,"mod2",NA,NA,NA,NA,6.60777292434681,0.666649952981351,9.91190788328406,3.85153113639251e-06,0.69
"11532",35,6,"mod2",NA,NA,NA,NA,7.45565204814916,1.11389611287866,6.69331005104364,0.00015376344325799,0.69
"11871",36,6,"mod2",NA,NA,NA,NA,7.08599043529071,0.789670759696811,8.97334787729931,4.24984370801001e-06,0.69
"12210",37,6,"mod2",NA,NA,NA,NA,7.21375596459858,1.2667985083802,5.69447778543922,0.000739561588072534,0.69
"12549",38,6,"mod2",NA,NA,NA,NA,7.38967723388558,0.961472182821082,7.68579410399927,3.04417341285196e-05,0.69
"13227",40,6,"mod2",NA,NA,NA,NA,7.15974774010662,1.48864406090144,4.80957666654787,0.00484263019076995,0.69
"13566",41,6,"mod2",NA,NA,NA,NA,8.19645071761005,1.09171082202798,7.50789545383837,0.000136395208608955,0.69
"13905",42,6,"mod2",NA,NA,NA,NA,8.37913705772838,0.999232397736922,8.38557384318763,3.10699092212727e-05,0.69
"14244",43,6,"mod2",NA,NA,NA,NA,7.69986066919264,0.758966668151687,10.1451894955336,1.39260605422082e-06,0.69
"14583",44,6,"mod2",NA,NA,NA,NA,8.16798918842281,1.27773468736884,6.3925549405273,0.000210799157449566,0.69
"14922",45,6,"mod2",NA,NA,NA,NA,7.69687867109798,0.927098233719006,8.30211771650384,1.64412821922677e-05,0.69
"15261",46,6,"mod2",NA,NA,NA,NA,7.19599294635243,1.14202113535202,6.30110312637458,0.000232510551734331,0.69
"15939",48,6,"mod2",NA,NA,NA,NA,8.22593909721776,0.89081487036242,9.23417353133217,1.62918988684262e-06,0.69
"16278",49,6,"mod2",NA,NA,NA,NA,7.34757294254723,0.719907840176267,10.2062688201148,2.87108017817397e-07,0.69
"16956",51,6,"mod2",NA,NA,NA,NA,6.51135464931239,0.706422766639471,9.21736240224477,1.65865458626634e-06,0.69
"17295",52,6,"mod2",NA,NA,NA,NA,7.01125849685163,0.712598382843863,9.8390042212429,8.69265067545844e-07,0.69
"17634",53,6,"mod2",NA,NA,NA,NA,6.88617633106642,1.17457964185081,5.8626729816428,0.000377322463672204,0.69
"18990",57,6,"mod2",NA,NA,NA,NA,8.70127999374541,0.792848740892488,10.9747036792297,2.89694894879388e-07,0.69
"19668",59,6,"mod2",NA,NA,NA,NA,5.70044728661456,0.734478946898448,7.76121264018031,2.81747376498588e-05,0.69
"20346",61,6,"mod2",NA,NA,NA,NA,7.4178855228496,1.25467441927359,5.91219953870126,0.000592149611553309,0.69
"20685",62,6,"mod2",NA,NA,NA,NA,8.88703483227469,0.566609246669636,15.6845919555851,7.95062950322292e-10,0.69
"21702",65,6,"mod2",NA,NA,NA,NA,7.242468246102,0.701799225747865,10.3198578459304,2.75164018986641e-06,0.69
"22041",66,6,"mod2",NA,NA,NA,NA,8.51978941804284,1.2345612670645,6.90106651272229,0.000231107374970459,0.69
"22380",67,6,"mod2",NA,NA,NA,NA,7.29431234529064,1.40218566571096,5.20210163580025,0.00125011975993214,0.69
"22719",68,6,"mod2",NA,NA,NA,NA,7.32686974283707,1.11729084869366,6.55771033245609,0.000177038528102091,0.69
"23058",69,6,"mod2",NA,NA,NA,NA,7.31586476633636,1.0680722247566,6.8495974305516,0.000131042817539469,0.69
"23397",70,6,"mod2",NA,NA,NA,NA,6.27639781170809,0.753661423108832,8.32787458567022,8.26847403780925e-06,0.69
"23736",71,6,"mod2",NA,NA,NA,NA,7.46852762960495,0.724015609227174,10.3154234997461,5.41594652039647e-07,0.69
"24075",72,6,"mod2",NA,NA,NA,NA,7.35991205352263,0.838798013668659,8.77435560598494,5.19624270877543e-06,0.69
"24414",73,6,"mod2",NA,NA,NA,NA,8.56863382185995,1.51404245221827,5.65944092869114,0.0013076389894878,0.69
"24753",74,6,"mod2",NA,NA,NA,NA,7.35574432211522,0.998043515269424,7.37016393531651,7.84052057559008e-05,0.69
"25092",75,6,"mod2",NA,NA,NA,NA,7.5402178779225,0.726323011476768,10.3813561718107,1.12678817899224e-06,0.69
"25431",76,6,"mod2",NA,NA,NA,NA,7.43609766296809,1.29126489415367,5.75877009948598,0.00119493720296337,0.69
"26109",78,6,"mod2",NA,NA,NA,NA,7.77955184712401,1.05037545869231,7.40644860154037,4.07547136533521e-05,0.69
"26448",79,6,"mod2",NA,NA,NA,NA,7.53965757532622,0.503169238398507,14.9843372765067,1.13838436391573e-07,0.69
"26787",80,6,"mod2",NA,NA,NA,NA,6.72527135597696,0.840640737886824,8.0001730262118,6.53087397130646e-06,0.69
"27465",82,6,"mod2",NA,NA,NA,NA,6.13404657228477,0.697760790183423,8.79104509537185,5.10864995163807e-06,0.69
"27804",83,6,"mod2",NA,NA,NA,NA,7.40457408859696,1.17902113140895,6.28027258489282,0.000237793889389823,0.69
"29160",87,6,"mod2",NA,NA,NA,NA,6.68747953194736,0.672631028587704,9.94227034989569,7.83308575283304e-07,0.69
"29499",88,6,"mod2",NA,NA,NA,NA,7.91533726274766,1.09206252660473,7.24806233151941,4.82632828682278e-05,0.69
"29838",89,6,"mod2",NA,NA,NA,NA,6.7323804797256,1.19639806497639,5.62720776371236,0.000793085488015121,0.69
"30177",90,6,"mod2",NA,NA,NA,NA,6.86780222055086,0.989642958611491,6.93967673976751,6.76165221529994e-05,0.69
"30516",91,6,"mod2",NA,NA,NA,NA,6.50320445187283,0.855532951935565,7.60134888686629,1.83718473554168e-05,0.69
"30855",92,6,"mod2",NA,NA,NA,NA,5.26168879820478,0.627989804575178,8.37862137230747,7.83570533754516e-06,0.69
"32211",96,6,"mod2",NA,NA,NA,NA,8.72599897261144,1.53960406480996,5.66769026664563,0.00129783061627576,0.69
"32550",97,6,"mod2",NA,NA,NA,NA,7.27442894652768,0.578722804766289,12.5697983328398,1.50430497975971e-06,0.69
"32889",98,6,"mod2",NA,NA,NA,NA,8.28700331849909,1.76127310122451,4.7051211494331,0.00531272877281475,0.69
"33228",99,6,"mod2",NA,NA,NA,NA,8.00379800552667,0.967075607221885,8.27628982238436,1.68589274906954e-05,0.69
"33567",100,6,"mod2",NA,NA,NA,NA,7.71508133815813,0.886361107722096,8.70421916185549,5.58263191203644e-06,0.69
"7",1,7,"mod2",NA,NA,NA,NA,7.25515866156089,0.994394235926752,7.29605864498928,4.58392888319735e-05,0.71
"346",2,7,"mod2",NA,NA,NA,NA,6.85731359219104,0.781192107661095,8.77801186794114,5.17691435708327e-06,0.71
"685",3,7,"mod2",NA,NA,NA,NA,7.81637871854998,1.05050214151406,7.44061188422179,7.32974358222281e-05,0.71
"1702",6,7,"mod2",NA,NA,NA,NA,7.22332868981053,0.8272540567926,8.73169328152534,1.0929142047623e-05,0.71
"2719",9,7,"mod2",NA,NA,NA,NA,7.03760215777601,1.13491306903291,6.20100547769087,0.000810825391838876,0.71
"4075",13,7,"mod2",NA,NA,NA,NA,8.37102204776802,1.00175612485202,8.35634725867493,8.02254850639148e-06,0.71
"4414",14,7,"mod2",NA,NA,NA,NA,7.98496404716134,0.902915748360229,8.84353170455018,4.84349280891474e-06,0.71
"4753",15,7,"mod2",NA,NA,NA,NA,7.26606612976161,0.758995833949225,9.57326220350202,5.72513447077708e-07,0.71
"5092",16,7,"mod2",NA,NA,NA,NA,7.6150330447528,0.760444441047236,10.0139242707407,1.56940692137302e-06,0.71
"5431",17,7,"mod2",NA,NA,NA,NA,7.85021863255432,0.763817649882676,10.2776083188967,1.30831325936611e-07,0.71
"5770",18,7,"mod2",NA,NA,NA,NA,8.18101830825089,0.717859883894138,11.3963998989214,3.87115387360756e-08,0.71
"6109",19,7,"mod2",NA,NA,NA,NA,7.76528901855828,1.36358310287144,5.69476770591106,0.000739339818964189,0.71
"6448",20,7,"mod2",NA,NA,NA,NA,8.03012956627637,0.819752120848508,9.79580212365239,9.0820662344194e-07,0.71
"6787",21,7,"mod2",NA,NA,NA,NA,7.84686378599419,0.888138396732882,8.83518133531865,9.92919414452889e-06,0.71
"7465",23,7,"mod2",NA,NA,NA,NA,6.94899273068854,0.869365914271461,7.9931736644079,4.39374031976979e-05,0.71
"8143",25,7,"mod2",NA,NA,NA,NA,7.30624092471307,0.845039197326565,8.6460378972096,1.18407961844112e-05,0.71
"8821",27,7,"mod2",NA,NA,NA,NA,7.1685384997689,0.810172110837402,8.84816744970328,2.47506292483209e-06,0.71
